  1.2860   1         33.98       -0.07          0.20         19.55       -0.17
  1.2880   1         34.02       -0.07          0.21         19.54       -0.17
  1.2900   1         34.06       -0.06          0.23         19.53       -0.17
  1.2920   1         34.10       -0.06          0.24         19.51       -0.17
  1.2940   1         34.14       -0.06          0.26         19.50       -0.17
  1.2960   1         34.17       -0.06          0.27         19.49       -0.17
  1.2980   1         34.21       -0.06          0.29         19.48       -0.17
  1.3000   1         34.25       -0.06          0.30         19.47       -0.17
  1.3020   1         34.29       -0.06          0.31         19.46       -0.17
  1.3040   1         34.33       -0.06          0.33         19.45       -0.17
  1.3060   1         34.37       -0.06          0.34         19.44       -0.17
  1.3080   1         34.41       -0.06          0.36         19.43       -0.17
  1.3100   1         34.45       -0.06          0.37         19.42       -0.17
  1.3120   1         34.49       -0.06          0.39         19.40       -0.17
  1.3140   1         34.52       -0.06          0.40         19.39       -0.17
  1.3160   1         34.56       -0.06          0.42         19.38       -0.17
  1.3180   1         34.60       -0.06          0.43         19.37       -0.17
  1.3200   1         34.64       -0.06          0.45         19.36       -0.17
  1.3220   1         34.68       -0.06          0.46         19.35       -0.17
  1.3240   1         34.72       -0.06          0.48         19.34       -0.17
  1.3260   1         34.76       -0.06          0.49         19.33       -0.17
  1.3280   1         34.80       -0.06          0.51         19.32       -0.17
  1.3300   1         34.83       -0.06          0.52         19.30       -0.17
  1.3320   1         34.87       -0.06          0.54         19.29       -0.17
  1.3340   1         34.91       -0.06          0.56         19.28       -0.17
  1.3360   1         34.95       -0.06          0.57         19.27       -0.17
  1.3380   1         34.99       -0.06          0.59         19.26       -0.17
  1.3400   1         35.03       -0.05          0.60         19.25       -0.17
  1.3420   1         35.06       -0.05          0.62         19.24       -0.17
  1.3440   1         35.10       -0.05          0.63         19.23       -0.17
  1.3460   1         35.14       -0.05          0.65         19.22       -0.17
  1.3480   1         35.18       -0.05          0.66         19.20       -0.17
  1.3500   1         35.22       -0.05          0.68         19.19       -0.17
  1.3520   1         35.26       -0.05          0.70         19.18       -0.17
  1.3540   1         35.30       -0.05          0.71         19.17       -0.17
  1.3560   1         35.33       -0.05          0.73         19.16       -0.17
  1.3580   1         35.37       -0.05          0.74         19.15       -0.17
  1.3600   1         35.41       -0.05          0.76         19.14       -0.17
  1.3620   1         35.45       -0.05          0.78         19.13       -0.17
  1.3640   1         35.49       -0.05          0.79         19.12       -0.17
  1.3660   1         35.53       -0.05          0.81         19.10       -0.17
  1.3680   1         35.56       -0.05          0.82         19.09       -0.17
  1.3700   1         35.60       -0.05          0.84         19.08       -0.17
  1.3720   1         35.64       -0.05          0.86         19.07       -0.17
  1.3740   1         35.68       -0.05          0.87         19.06       -0.17
  1.3760   1         35.72       -0.04          0.89         19.05       -0.17
  1.3780   1         35.75       -0.04          0.90         19.04       -0.17
  1.3800   1         35.79       -0.04          0.92         19.03       -0.17
  1.3820   1         35.83       -0.04          0.94         19.02       -0.17
  1.3840   1         35.87       -0.04          0.95         19.00       -0.17
  1.3860   1         35.91       -0.04          0.97         18.99       -0.17
  1.3880   1         35.94       -0.04          0.98         18.98       -0.17
  1.3900   1         35.98       -0.04          1.00         18.97       -0.17
  1.3920   1         36.02       -0.04          1.02         18.96       -0.17
  1.3940   1         36.06       -0.04          1.03         18.95       -0.17
  1.3960   1         36.10       -0.04          1.05         18.94       -0.17
  1.3980   1         36.13       -0.04          1.07         18.93       -0.17
  1.4000   1         36.17       -0.04          1.08         18.92       -0.17
  1.4020   1         36.21       -0.04          1.10         18.90       -0.17
  1.4040   1         36.25       -0.04          1.11         18.89       -0.17
  1.4060   1         36.28       -0.03          1.13         18.88       -0.17
  1.4080   1         36.32       -0.03          1.15         18.87       -0.17
  1.4100   1         36.36       -0.03          1.16         18.86       -0.17
  1.4120   1         36.40       -0.03          1.18         18.85       -0.17
  1.4140   1         36.44       -0.03          1.20         18.84       -0.17
  1.4160   1         36.47       -0.03          1.21         18.83       -0.17
  1.4180   1         36.51       -0.03          1.23         18.81       -0.17
  1.4200   1         36.55       -0.03          1.24         18.80       -0.17
  1.4220   1         36.59       -0.03          1.26         18.79       -0.17
  1.4240   1         36.62       -0.03          1.28         18.78       -0.17
  1.4260   1         36.66       -0.03          1.29         18.77       -0.17
  1.4280   1         36.70       -0.03          1.31         18.76       -0.17
  1.4300   1         36.74       -0.02          1.33         18.75       -0.17
  1.4320   1         36.77       -0.02          1.34         18.74       -0.17
  1.4340   1         36.81       -0.02          1.36         18.73       -0.17
  1.4360   1         36.85       -0.02          1.37         18.71       -0.17
  1.4380   1         36.89       -0.02          1.39         18.70       -0.17
  1.4400   1         36.92       -0.02          1.41         18.69       -0.17
  1.4420   1         36.96       -0.02          1.42         18.68       -0.17
  1.4440   1         37.00       -0.02          1.44         18.67       -0.17
